student_id,problem_id,correct
1336,232,1
1336,83,0
1336,67,0
1336,333,0
1336,299,0
1336,260,0
1336,266,1
1336,343,1
1336,365,0
1336,252,1
1337,67,1
1337,72,1
1337,144,1
1337,145,1
1337,82,1
1337,142,1
1337,65,1
1337,345,0
1337,502,0
1337,147,1
1337,148,1
1337,143,1
1337,66,1
1337,160,0
1337,170,0
1337,117,1
1337,232,0
1337,152,1
1337,162,0
1337,245,0
1337,522,1
1337,396,0
1338,12,0
1338,203,1
1338,205,1
1338,492,0
1338,234,0
1338,365,0
1338,433,0
1338,469,0
1338,319,0
1338,222,1
1338,65,0
1338,67,1
1338,72,0
1338,457,1
1338,267,0
1338,223,0
1339,472,0
1339,67,1
1339,12,1
1339,72,1
1339,16,0
1339,82,0
1340,245,0
1340,298,0
1341,232,1
1341,467,0
1341,473,0
1341,160,0
1341,12,1
1342,198,1
1342,551,1
1342,536,0
1342,216,1
1342,142,1
1342,170,1
1342,67,1
1342,72,1
1342,143,1
1342,144,1
1342,145,1
1342,148,1
1342,152,1
1342,147,1
1342,272,1
1342,459,1
1342,162,1
1342,16,1
1342,245,1
1342,540,1
1342,127,1
1342,353,1
1342,126,1
1342,279,1
1342,471,1
1342,365,1
1342,160,1
1342,338,1
1342,394,1
1342,177,1
1342,502,1
1342,308,1
1342,585,0
1342,398,1
1342,298,0
1342,12,1
1342,307,0
1342,269,1
1342,82,1
1342,172,1
1342,533,1
1342,222,1
1342,343,1
1342,248,1
1342,223,1
1342,404,1
1342,246,1
1342,349,1
1342,514,1
1342,234,1
1342,354,1
1342,355,1
1342,280,1
1342,356,1
1342,361,1
1342,395,1
1342,283,0
1342,314,1
1342,458,0
1342,494,1
1342,13,0
1342,331,1
1342,137,1
1342,244,1
1342,379,1
1342,396,1
1342,509,1
1342,495,1
1342,65,1
1342,66,1
1342,203,1
1342,205,1
1342,207,1
1342,255,1
1342,410,1
1342,364,0
1342,387,1
1342,333,1
1342,517,1
1342,433,1
1342,469,1
1342,472,0
1342,520,1
1342,368,1
1342,516,0
1342,525,0
1342,447,1
1342,475,1
1342,335,1
1342,371,1
1342,530,1
1342,444,1
1342,377,0
1342,448,0
1342,372,0
1342,187,0
1342,329,1
1342,340,1
1342,178,0
1342,334,1
1343,12,1
1343,365,1
1343,207,1
1343,67,1
1344,67,1
1344,222,1
1344,223,0
1344,457,1
1344,203,0
1344,266,0
1344,343,1
1344,403,1
1344,404,1
1344,234,1
1344,260,1
1345,232,1
1345,67,1
1345,72,0
1345,248,0
1345,16,0
1345,379,1
1345,66,0
1345,467,0
1345,403,1
1345,252,1
1345,246,1
1345,222,1
1345,343,1
1345,457,0
1346,12,1
1346,136,0
1346,67,1
1346,299,0
1346,16,1
1346,211,1
1346,354,1
1346,451,0
1346,410,0
1346,355,0
1346,82,1
1346,137,1
1346,162,1
1346,245,1
1346,495,0
1346,244,0
1346,234,1
1346,266,0
1346,187,0
1347,260,1
1347,67,1
1347,72,1
1347,147,1
1347,272,0
1347,269,1
1347,144,1
1347,280,1
1347,142,1
1347,279,0
1347,266,1
1347,244,0
1347,143,0
1347,66,1
1347,65,1
1347,148,1
1347,145,1
1347,126,1
1347,127,0
1348,394,1
1348,82,1
1348,67,1
1348,72,1
1348,143,1
1348,144,1
1348,145,1
1348,148,1
1348,152,1
1348,147,1
1348,272,1
1348,162,1
1348,12,1
1348,136,1
1348,386,1
1348,387,1
1348,211,1
1348,459,1
1348,245,1
1348,122,1
1348,461,1
1348,523,1
1348,142,1
1348,170,1
1348,354,1
1348,355,1
1348,353,1
1348,338,1
1348,349,1
1348,246,1
1348,361,0
1348,451,0
1348,358,0
1348,137,1
1348,244,1
1348,396,1
1348,379,1
1348,495,1
1348,172,0
1348,222,1
1348,223,1
1348,248,1
1349,67,1
1349,72,1
1349,82,1
1349,12,0
1350,394,1
1350,82,1
1351,67,1
1351,410,0
1351,72,1
1351,12,1
1351,136,0
1351,319,0
1351,143,1
1351,145,1
1351,147,1
1351,152,0
1351,148,1
1352,145,1
1352,67,1
1353,67,1
1353,72,1
1353,143,1
1354,67,1
1354,72,1
1354,143,1
1354,144,1
1354,145,1
1354,147,1
1354,12,0
1354,152,0
1354,148,1
1355,12,0
1355,67,0
1355,72,0
1355,144,0
1355,82,1
1355,222,1
1355,263,1
1355,417,1
1355,246,1
1355,394,0
1356,335,1
1356,333,1
1356,368,1
1356,340,1
1356,334,0
1356,369,1
1356,260,1
1356,266,1
1356,263,1
1356,444,1
1356,338,1
1356,451,1
1356,358,1
1356,357,1
1356,371,1
1356,372,1
1356,373,1
1356,160,1
1356,298,1
1356,398,1
1356,530,1
1356,448,1
1356,376,1
1356,329,1
1356,187,1
1356,515,0
1357,67,1
1357,72,1
1357,143,1
1357,144,1
1357,145,1
1357,147,1
1357,152,1
1357,82,1
1357,148,1
1357,162,1
1357,349,1
1357,246,1
1357,172,0
1357,232,1
1357,467,1
1357,137,1
1357,245,1
1357,12,1
1357,244,1
1357,396,1
1357,379,1
1357,495,1
1357,136,1
1357,211,1
1357,203,1
1357,386,1
1357,387,1
1357,205,1
1357,207,1
1357,122,1
1357,461,1
1357,16,1
1357,494,1
1357,410,1
1357,459,1
1357,473,1
1357,348,1
1357,365,1
1357,142,1
1357,160,1
1357,398,1
1357,170,1
1357,354,1
1357,355,1
1357,353,1
1357,361,1
1357,280,1
1357,338,1
1357,234,1
1357,394,1
1357,356,1
1357,451,1
1357,358,1
1357,279,1
1357,395,1
1357,283,1
1357,216,1
1357,458,1
1357,272,1
1357,222,1
1357,343,1
1357,223,1
1357,404,1
1357,248,1
1357,357,1
1357,509,1
1357,255,1
1357,523,1
1357,512,1
1357,331,1
1357,514,1
1357,533,1
1357,364,1
1357,308,0
1357,298,1
1357,65,1
1357,66,1
1357,117,1
1357,292,1
1357,123,1
1357,175,1
1357,294,1
1357,126,1
1357,438,1
1357,289,1
1357,127,1
1357,176,1
1357,573,1
1357,505,1
1357,437,1
1357,177,1
1357,440,1
1357,442,1
1357,436,1
1357,178,1
1357,522,1
1357,541,1
1357,575,1
1357,319,1
1357,433,1
1357,469,1
1357,471,1
1357,198,1
1357,517,1
1357,551,1
1357,529,1
1357,521,1
1357,520,1
1357,516,1
1357,472,1
1357,269,1
1357,484,1
1357,268,1
1357,485,1
1357,536,0
1357,426,1
1357,252,1
1358,152,0
1358,67,1
1359,234,0
1359,459,0
1359,145,0
1359,222,1
1359,223,0
1360,260,1
1360,67,1
1360,299,1
1360,305,1
1360,266,1
1360,263,1
1360,60,1
1360,148,1
1360,177,1
1360,72,0
1360,83,1
1360,306,1
1360,267,1
1360,268,1
1360,398,1
1360,383,1
1360,333,1
1360,524,1
1360,457,1
1360,449,1
1360,530,0
1360,232,1
1360,467,1
1360,473,1
1360,52,1
1360,394,1
1360,228,1
1360,328,1
1360,570,1
1360,252,1
1360,488,0
1360,203,1
1360,205,1
1360,319,1
1360,176,0
1361,162,1
1361,248,0
1361,12,1
1361,365,0
1362,67,1
1362,72,1
1362,143,1
1362,144,1
1362,145,1
1362,148,1
1362,152,1
1362,394,1
1362,82,1
1362,162,1
1362,16,1
1362,66,1
1362,117,1
1362,123,1
1362,65,1
1362,175,1
1363,338,1
1363,354,1
1363,451,1
1363,358,1
1363,355,0
1363,142,1
1363,357,1
1363,160,1
1363,500,1
1363,148,1
1363,260,1
1363,329,0
1364,252,1
1364,13,0
1364,394,0
1364,457,1
1364,203,0
1364,365,0
1364,280,1
1364,321,0
1364,319,0
1365,386,0
1365,387,1
1365,82,0
1365,394,0
1365,379,1
1365,349,1
1366,392,0
1366,232,1
1366,16,0
1366,280,0
1366,379,1
1366,160,0
1366,203,0
1366,299,0
1366,319,0
1366,461,1
1366,67,1
1366,343,1
1366,222,1
1366,404,1
1366,82,0
1366,72,1
1366,248,0
1366,245,1
1366,410,0
1366,425,0
1367,67,1
1367,143,1
1367,72,1
1367,147,1
1367,144,1
1367,145,1
1367,148,1
1367,152,1
1367,142,1
1367,170,0
1367,353,1
1367,356,0
1367,280,1
1367,279,0
1367,283,0
1367,162,0
1367,117,1
1367,175,0
1367,123,1
1367,126,0
1367,127,1
1367,177,1
1367,178,1
1367,245,1
1367,66,1
1367,345,1
1367,433,1
1367,518,1
1368,67,0
1368,16,0
1368,379,1
1368,207,0
1368,349,0
1368,298,0
1368,263,1
1368,268,1
1368,392,0
1368,248,0
1368,142,0
1368,228,0
1368,417,1
1369,67,1
1369,72,1
1369,143,1
1369,144,1
1369,145,1
1370,67,1
1370,12,0
1370,143,1
1370,72,1
1370,145,1
1370,147,1
1370,152,1
1370,260,1
1371,67,1
1371,152,1
1371,72,0
1371,299,0
1371,252,1
1371,457,1
1371,13,0
1371,16,0
1372,279,1
1372,82,1
1372,12,1
1372,429,1
1372,292,0
1372,178,0
1372,177,1
1372,248,1
1373,457,1
1373,203,1
1373,205,1
1373,162,0
1374,67,1
1374,72,1
1374,433,1
1374,198,1
1375,67,1
1375,72,1
1375,143,1
1375,144,1
1375,145,1
1375,147,1
1375,152,1
1375,148,1
1375,187,0
1375,518,1
1375,394,1
1375,82,1
1375,358,1
1375,142,1
1375,357,1
1376,67,1
1376,137,1
1376,244,0
1376,387,0
1376,12,0
1376,72,1
1376,144,0
1376,333,0
1376,246,1
1376,433,1
1376,299,0
1376,321,0
1377,67,1
1377,72,0
1377,65,1
1377,66,1
1377,269,1
1377,148,1
1377,355,0
1377,354,1
1377,160,0
1378,268,1
1378,365,0
1378,266,1
1378,403,1
1378,429,1
1378,542,1
1378,263,1
1378,394,0
1378,349,1
1378,246,1
1378,554,0
1378,500,0
1378,333,0
1378,82,1
1378,379,1
1378,307,0
1379,13,0
1379,12,1
1379,246,1
1380,12,1
1380,123,0
1380,126,1
1380,127,1
1380,177,0
1381,232,1
1381,467,0
1381,473,1
1381,299,0
1381,12,1
1381,67,1
1381,72,1
1381,438,1
1381,437,1
1381,345,0
1381,143,1
1381,144,1
1381,145,1
1381,148,0
1381,152,0
1381,147,1
1381,272,0
1382,67,1
1382,72,1
1382,143,1
1382,144,1
1382,145,0
1382,148,1
1382,429,1
1382,542,1
1383,283,0
1383,244,0
1383,66,1
1383,65,1
1383,279,0
1383,338,0
1384,67,1
1384,16,0
1384,12,1
1384,333,0
1384,494,0
1384,137,0
1384,244,0
1384,459,0
1384,248,0
1385,234,1
1385,457,1
1385,267,0
1385,222,1
1386,144,1
1386,429,0
1386,542,0
1387,67,1
1387,72,1
1387,142,1
1387,122,0
1387,461,0
1387,203,1
1387,82,1
1387,394,1
1387,143,1
1387,144,1
1387,145,1
1387,148,1
1387,152,1
1387,147,1
1387,272,1
1387,162,1
1387,245,1
1387,137,1
1387,244,1
1387,349,1
1387,246,1
1387,205,1
1387,207,1
1387,396,1
1387,495,1
1387,379,1
1387,279,1
1387,429,1
1387,542,0
1387,554,0
1387,232,1
1387,467,1
1387,473,1
1387,348,1
1387,555,1
1387,457,1
1387,308,0
1387,160,1
1387,298,1
1387,398,1
1387,260,1
1387,266,1
1387,263,1
1387,403,1
1387,419,1
1387,269,1
1388,234,1
1388,13,0
1388,252,1
1388,260,1
1389,222,1
1389,12,0
1389,245,0
1389,343,1
1389,459,0
1390,142,1
1390,353,0
1390,260,1
1390,67,1
1390,143,1
1390,269,0
1390,145,1
1390,147,1
1390,272,1
1390,72,1
1390,170,0
1390,144,1
1390,152,0
1390,279,0
1391,142,1
1391,170,1
1391,365,1
1391,145,1
1391,398,1
1391,160,1
1391,353,1
1391,126,1
1391,148,1
1391,67,1
1391,147,1
1391,272,1
1391,72,1
1391,245,1
1391,143,1
1391,152,1
1391,144,1
1391,162,1
1391,12,1
1391,222,1
1391,223,1
1391,343,1
1391,248,1
1391,404,1
1392,143,1
1392,147,1
1392,67,1
1392,72,1
1392,144,1
1392,145,1
1392,148,1
1392,152,1
1392,142,1
1392,170,1
1392,354,1
1392,355,1
1392,353,1
1392,356,1
1392,280,1
1392,338,1
1392,357,1
1392,279,1
1392,361,1
1392,451,1
1392,358,1
1392,395,1
1392,283,1
1392,162,1
1392,272,1
1392,269,1
1392,244,1
1392,66,1
1392,65,1
1392,117,1
1392,289,1
1392,573,1
1392,126,1
1392,127,1
1392,177,1
1392,178,1
1392,123,1
1392,292,1
1392,575,0
1392,294,1
1392,345,1
1392,518,1
1392,433,1
1392,410,1
1392,122,0
1392,198,1
1393,417,1
1393,260,1
1393,343,1
1393,403,1
1393,222,1
1393,148,1
1394,12,0
1394,147,1
1394,345,1
1394,67,1
1394,72,0
1394,245,1
1395,82,1
1395,67,1
1395,72,1
1395,143,1
1395,144,1
1395,145,1
1395,147,1
1395,152,1
1395,148,1
1395,162,1
1395,122,0
1395,461,1
1395,246,1
1395,137,1
1395,417,1
1395,267,1
1396,67,1
1396,12,0
1396,144,1
1396,145,1
1396,321,0
1396,299,0
1396,137,1
1396,349,1
1396,16,0
1396,142,0
1396,203,1
1396,394,1
1396,72,1
1396,314,0
1396,475,0
1396,160,0
1396,168,0
1396,207,0
1396,148,1
1396,246,1
1396,205,1
1396,379,1
1396,319,1
1396,143,1
1396,147,1
1396,354,1
1396,355,0
1396,152,1
1396,82,0
1396,123,0
1396,272,0
1396,252,0
1396,13,1
1396,457,0
1397,338,0
1397,436,0
1398,12,1
1398,326,0
1399,142,1
1399,170,1
1399,126,1
1399,127,1
1399,177,1
1399,178,1
1399,469,1
1399,433,1
1399,410,1
1399,198,1
1399,517,1
1399,521,1
1399,176,0
1399,522,1
1399,505,1
1399,451,1
1399,371,1
1399,372,0
1399,376,1
1399,530,1
1399,187,1
1400,232,1
1400,67,1
1400,198,0
1400,137,1
1400,244,0
1400,122,0
1400,123,0
1400,126,1
1400,12,1
1400,65,0
1400,66,0
1400,127,0
1400,321,0
1400,461,1
1400,143,1
1400,152,0
1400,147,1
1400,145,0
1400,72,1
1401,136,0
1401,198,0
1401,122,0
1402,514,1
1402,136,0
1402,198,0
1402,299,0
1403,203,1
1403,234,1
1403,365,1
1403,394,1
1403,82,1
1403,232,1
1403,467,1
1403,473,1
1403,348,1
1403,67,1
1403,72,1
1403,143,1
1403,144,1
1403,145,1
1403,148,1
1403,152,0
1403,12,1
1403,477,0
1403,220,0
1403,309,1
1403,307,1
1403,266,1
1404,232,1
1404,467,0
1404,473,0
1404,12,1
1404,268,1
1404,309,0
1405,67,1
1405,72,1
1405,143,1
1405,144,1
1405,145,1
1405,148,1
1405,152,1
1405,147,1
1405,272,1
1405,162,1
1406,160,0
1406,67,1
1406,12,1
1406,144,1
1406,147,1
1406,269,1
1406,279,1
1406,142,1
1406,170,1
1406,283,1
1406,272,1
1406,280,1
1406,429,1
1406,554,0
1406,284,1
1406,353,1
1406,145,1
1406,398,0
1406,349,1
1406,143,1
1406,72,1
1406,354,1
1406,152,1
1406,355,0
1406,276,1
1406,538,1
1407,67,1
1407,72,1
1407,143,1
1408,13,1
1408,12,1
1408,349,1
1408,307,0
1408,268,1
1408,52,0
1409,67,1
1409,72,1
1409,143,1
1409,144,1
1409,145,1
1409,152,1
1409,147,1
1409,82,1
1410,67,1
1410,72,1
1410,143,1
1410,144,1
1410,145,1
1410,147,1
1410,152,1
1410,148,1
1410,82,1
1410,162,1
1410,319,1
1410,142,1
1410,170,1
1410,354,1
1410,355,1
1410,353,1
1410,361,1
1410,280,1
1410,338,1
1410,356,1
1410,248,1
1410,172,1
1410,349,1
1410,137,1
1410,246,1
1410,279,1
1410,451,1
1410,358,1
1410,245,1
1410,395,1
1410,283,1
1410,244,1
1410,379,1
1410,396,1
1410,65,1
1410,66,1
1410,203,1
1410,495,1
1410,117,1
1410,205,1
1410,123,1
1410,216,1
1410,207,1
1410,458,0
1410,175,1
1410,232,1
1410,122,0
1410,176,1
1410,178,1
1410,467,1
1410,473,1
1410,12,1
1410,348,1
1410,365,1
1410,433,1
1410,517,1
1410,314,1
1410,301,1
1410,83,1
1411,67,0
1411,365,0
1411,82,0
1412,67,1
1412,72,1
1412,143,1
1412,144,1
1412,145,1
1412,147,1
1412,152,1
1412,148,1
1412,162,1
1412,82,1
1412,394,1
1412,142,1
1412,248,1
1412,16,0
1412,172,1
1412,260,1
1412,266,1
1412,263,1
1413,67,1
1413,72,1
1413,12,1
1414,67,1
1414,72,1
1414,143,1
1414,144,1
1414,145,1
1414,147,1
1414,152,1
1414,148,1
1414,82,1
1414,252,1
1414,260,1
1414,266,1
1414,263,1
1415,252,1
1415,266,1
1415,263,1
1415,450,0
1415,260,1
1415,67,1
1415,72,1
1415,269,1
1415,143,1
1415,144,1
1415,145,1
1415,148,1
1415,152,1
1415,147,1
1415,272,1
1415,319,1
1416,152,0
1416,67,0
1416,410,1
1416,172,0
1416,473,0
1416,232,0
1417,67,1
1417,72,1
1417,143,1
1417,144,1
1417,145,1
1417,152,1
1417,147,1
1417,148,1
1417,82,1
1417,518,0
1417,162,1
1417,198,0
1417,260,1
1418,13,1
1418,16,1
1418,12,1
1418,234,1
1418,232,1
1418,473,0
1418,222,1
1418,269,1
1418,396,1
1418,82,1
1418,142,1
1418,148,1
1418,170,0
1418,266,1
1418,260,1
1418,349,1
1418,403,1
1418,67,1
1418,354,1
1418,246,1
1418,361,0
1418,404,1
1418,343,1
1418,227,1
1418,379,1
1418,355,1
1418,245,1
1418,172,0
1418,425,1
1418,410,1
1418,494,1
1418,542,0
1418,429,1
1418,457,1
1418,331,0
1418,348,0
1418,268,1
1418,484,1
1418,66,1
1418,294,0
1418,126,1
1418,127,1
1418,65,0
1418,267,0
1418,419,0
1418,72,1
1418,387,1
1418,386,1
1418,461,1
1418,143,1
1418,198,0
1418,514,1
1418,136,0
1419,12,1
1419,403,1
1419,234,1
1419,222,1
1419,223,1
1419,343,1
1419,404,1
1419,263,1
1419,252,1
1419,246,1
1419,349,1
1419,82,1
1419,67,0
1419,457,1
1419,267,1
1419,429,1
1419,542,1
1419,203,1
1419,364,0
1419,232,1
1419,227,1
1420,394,1
1420,82,1
1420,67,1
1420,72,1
1420,143,1
1420,162,1
1420,144,1
1420,145,1
1420,148,1
1420,152,1
1420,147,1
1420,272,1
1420,172,0
1420,349,1
1420,246,1
1420,142,1
1420,170,1
1420,379,1
1420,245,1
1420,137,1
1420,244,1
1420,396,1
1420,495,1
1420,222,1
1420,223,1
1420,248,1
1420,354,1
1420,355,1
1420,353,1
1420,338,1
1420,451,1
1420,358,1
1420,12,1
1420,136,0
1420,203,1
1420,205,1
1420,207,1
1420,459,1
1420,232,1
1420,467,1
1420,473,1
1420,348,1
1421,403,0
1421,252,1
1421,198,0
1421,349,1
1421,246,1
1422,331,0
1422,65,1
1422,66,1
1422,117,0
1422,67,1
1422,72,1
1422,143,1
1422,343,1
1422,459,1
1422,269,1
1422,394,1
1422,82,1
1422,260,1
1422,354,1
1422,338,1
1423,227,0
1423,260,1
1423,67,1
1423,72,1
1423,269,0
1423,143,1
1423,83,0
1423,305,0
1423,263,1
1423,266,1
1423,268,1
1423,160,1
1423,142,0
1423,354,1
1423,252,1
1423,396,1
1423,245,1
1423,250,1
1424,67,0
1424,234,1
1424,232,1
1424,467,1
1424,473,1
1425,67,1
1425,72,1
1425,187,0
1425,245,1
1425,244,1
1425,143,1
1425,142,1
1425,145,1
1425,12,0
1425,248,1
1426,137,1
1426,244,1
1426,248,0
1426,67,0
1426,142,0
1426,266,1
1426,260,1
1426,126,1
1426,457,0
1426,292,1
1426,263,1
1426,66,1
1426,268,1
1426,267,1
1426,162,1
1426,394,1
1426,148,1
1426,82,1
1427,137,1
1427,12,0
1427,67,1
1427,244,0
1427,280,1
1427,248,0
1428,457,1
1428,234,1
1428,364,0
1429,187,1
1429,515,1
1429,160,1
1429,333,1
1429,260,1
1429,266,1
1429,263,1
1429,268,1
1430,268,0
1430,260,0
1430,266,0
1430,403,0
1430,83,0
1430,60,1
1431,67,1
1431,72,1
1431,143,1
1431,144,1
1431,145,1
1431,147,1
1431,82,1
1431,148,1
1431,142,0
1431,172,0
1431,152,0
1431,162,1
1431,12,1
1431,232,1
1431,245,1
1431,137,1
1431,244,0
1431,16,1
1431,494,1
1431,246,1
1431,349,1
1431,308,0
1431,122,0
1431,410,0
1431,461,1
1431,126,1
1431,127,1
1431,177,1
1431,178,0
1431,292,1
1431,228,1
1431,136,0
1432,65,1
1432,177,1
1432,127,1
1432,123,1
1432,66,1
1432,178,1
1432,126,1
1432,147,1
1432,67,1
1432,72,1
1432,142,1
1432,143,1
1432,321,1
1432,144,1
1432,145,1
1432,152,1
1432,148,1
1432,170,1
1432,353,1
1432,280,1
1432,279,1
1432,283,1
1432,245,1
1432,162,1
1432,82,1
1432,176,0
1432,117,1
1432,175,0
1432,345,1
1432,502,1
1432,160,1
1432,395,1
1432,361,0
1432,354,1
1432,232,1
1432,314,0
1432,379,1
1432,433,1
1432,322,1
1432,188,0
1432,355,1
1432,349,1
1432,467,0
1432,319,1
1432,518,1
1432,333,1
1432,447,1
1432,472,1
1432,216,0
1432,410,1
1432,203,1
1432,205,1
1432,246,1
1432,12,1
1432,365,0
1432,234,1
1432,475,1
1432,168,1
1432,368,1
1432,444,1
1432,449,1
1432,477,1
1432,543,1
1432,334,1
1432,340,1
1432,369,1
1432,335,1
1432,377,1
1432,530,1
1432,371,1
1432,448,1
1432,372,1
1432,373,1
1432,376,1
1432,438,1
1432,184,1
1433,67,1
1433,72,1
1433,143,1
1433,144,1
1433,145,1
1433,147,1
1433,152,1
1433,148,1
1433,142,1
1433,170,1
1433,160,0
1433,232,1
1433,65,1
1433,66,1
1433,216,0
1433,459,0
1433,354,1
1433,355,1
1433,353,1
1433,117,1
1433,123,1
1434,12,0
1434,292,1
1434,67,0
1434,142,1
1434,170,0
1434,279,1
1435,394,0
1435,268,1
1435,263,1
1435,260,1
1435,266,1
1435,232,0
1436,67,1
1436,72,1
1436,143,1
1436,144,1
1436,145,1
1436,147,1
1436,152,1
1436,142,1
1436,280,1
1436,279,1
1436,283,1
1436,162,1
1436,245,1
1436,66,1
1436,117,0
1436,65,1
1436,176,0
1436,448,0
1436,269,0
1436,246,1
1436,333,1
1436,335,1
1436,340,1
1436,433,1
1436,354,1
1436,368,0
1436,338,1
1436,451,1
1436,538,0
1436,395,1
1436,357,0
1436,358,0
1436,160,1
1436,198,0
1436,298,0
1436,398,0
1436,260,1
1436,148,1
1436,272,0
1436,530,0
1436,371,1
1436,429,0
1436,554,0
1436,500,0
1436,232,1
1437,67,1
1437,244,1
1437,245,1
1437,12,0
1437,72,0
1437,386,1
1437,16,1
1437,494,1
1437,394,1
1437,255,1
1437,136,0
1438,234,1
1438,205,1
1438,349,1
1438,67,1
1438,72,1
1438,143,1
1438,144,1
1438,145,1
1438,246,1
1439,260,1
1439,252,1
1439,268,1
1439,250,1
1439,394,1
1439,142,1
1439,145,1
1439,245,1
1439,266,1
1439,263,1
1439,267,1
1439,457,1
1439,331,0
1439,410,0
1439,403,1
1439,222,1
1439,343,1
1439,16,0
1439,234,1
1439,12,1
1440,365,0
1440,142,0
1440,266,1
1440,260,0
1440,331,0
1440,198,0
1440,410,0
1440,136,0
1440,12,0
1441,67,1
1441,72,1
1441,145,1
1441,147,1
1441,152,0
1441,144,1
1441,142,1
1441,280,1
1441,279,0
1441,66,1
1441,433,1
1441,198,1
1441,126,1
1441,127,1
1441,177,0
1441,292,0
1441,123,1
1441,522,0
1441,160,0
1441,448,1
1441,447,0
1442,321,1
1442,322,1
1442,67,1
1442,72,1
1442,143,1
1442,144,1
1442,145,1
1442,147,1
1442,188,1
1442,326,1
1442,299,1
1442,301,0
1442,152,1
1442,148,1
1442,312,1
1442,313,0
1442,314,0
1442,319,0
1443,260,1
1443,266,1
1443,269,0
1443,394,1
1443,263,1
1443,82,1
1443,365,0
1443,252,1
1443,353,0
1443,457,1
1443,12,1
1443,60,1
1443,67,1
1443,461,1
1443,267,1
1444,67,1
1444,72,0
1444,299,0
1444,160,0
1445,67,1
1445,72,1
1445,160,1
1445,143,1
1445,144,1
1445,145,1
1445,147,1
1445,152,1
1445,148,1
1445,162,0
1446,260,1
1446,142,1
1446,170,1
1446,276,1
1446,269,1
1446,279,1
1446,284,1
1446,147,1
1446,72,1
1446,143,1
1446,144,1
1446,145,1
1446,148,1
1446,280,1
1446,283,1
1446,450,1
1446,252,1
1446,117,1
1446,292,1
1446,65,1
1446,66,1
1446,245,1
1446,244,1
1446,126,1
1446,123,1
1446,127,1
1446,177,1
1447,67,1
1447,72,1
1447,143,1
1447,144,1
1447,145,1
1447,147,1
1447,152,1
1447,148,1
1447,82,1
1448,354,1
1448,338,1
1448,451,0
1448,358,0
1448,298,0
1448,530,1
1448,371,1
1448,372,1
1448,376,0
1448,329,1
1448,373,0
1448,184,1
1449,321,0
1449,448,0
1449,142,0
1450,67,1
1450,72,1
1450,144,1
1450,145,1
1450,147,1
1450,148,1
1450,143,1
1450,152,1
1450,142,1
1450,160,1
1450,333,1
1450,447,1
1450,335,1
1450,459,1
1450,203,1
1450,12,1
1450,245,1
1450,354,1
1450,170,1
1450,280,1
1450,338,1
1450,451,1
1450,358,1
1450,232,1
1450,137,1
1450,398,1
1450,349,1
1450,82,1
1450,162,1
1450,246,1
1450,205,1
1450,467,1
1450,473,1
1450,65,1
1450,66,1
1450,117,1
1450,123,1
1450,365,0
1450,122,0
1450,461,0
1450,379,1
1450,244,1
1450,279,1
1450,175,0
1450,176,1
1450,371,1
1450,376,1
1450,372,1
1450,395,1
1450,283,1
1450,321,0
1450,187,0
1450,373,0
1450,216,1
1450,136,0
1451,176,1
1451,469,1
1451,148,1
1451,143,1
1451,72,1
1451,144,1
1451,145,1
1451,126,1
1451,127,1
1451,177,1
1451,152,1
1451,123,1
1451,178,1
1452,67,1
1452,72,1
1452,143,1
1452,144,1
1453,67,0
1453,83,0
1453,232,1
1453,244,0
1453,160,0
1453,248,0
1454,16,0
1454,198,0
1454,136,0
1455,142,1
1455,170,0
1456,67,0
1456,144,0
1456,245,1
1456,147,1
1456,145,0
1456,16,1
1456,494,1
1456,379,0
1456,136,1
1456,137,1
1456,162,1
1456,246,1
1456,514,1
1456,457,1
1456,211,1
1456,577,1
1456,523,1
1456,425,1
1457,122,0
1457,123,1
1457,126,1
1457,127,1
1457,12,1
1458,137,1
1458,67,1
1458,72,1
1458,410,0
1458,232,0
1458,147,1
1458,145,1
1458,144,1
1458,143,1
1458,160,0
1458,152,0
1458,142,0
1458,12,0
1458,148,0
1458,272,0
1458,333,0
1459,260,0
1459,252,1
1459,500,0
1460,67,1
1460,147,1
1460,160,1
1460,72,1
1460,144,1
1460,143,1
1460,145,1
1460,152,1
1460,82,1
1460,148,1
1460,142,1
1460,248,0
1460,170,0
1460,354,1
1460,280,1
1460,279,0
1461,349,1
1461,246,1
1461,82,1
1461,67,1
1461,72,1
1461,143,1
1461,144,1
1461,145,1
1461,147,1
1461,152,1
1461,148,1
1461,394,1
1461,162,1
1461,379,1
1462,67,1
1462,246,1
1462,152,0
1463,365,0
1463,67,1
1463,72,1
1463,143,1
1463,144,1
1463,145,1
1463,147,1
1463,152,1
1463,148,1
1463,160,1
1464,67,1
1464,72,1
1464,143,1
1464,144,1
1464,145,1
1464,152,1
1464,147,1
1464,142,1
1464,170,1
1464,354,1
1464,355,1
1464,338,1
1464,314,1
1464,365,1
1464,160,1
1464,398,1
1464,353,1
1464,358,0
1464,451,1
1464,280,1
1464,279,1
1464,395,0
1465,143,1
1465,67,1
1465,72,1
1465,145,1
1465,147,1
1465,260,1
1465,148,1
1465,269,1
1465,144,1
1465,152,1
1465,272,1
1465,279,1
1465,142,1
1465,450,1
1465,263,1
1465,266,1
1465,394,1
1465,268,1
1465,538,1
1465,276,1
1465,267,1
1465,457,1
1465,280,1
1465,283,1
1465,284,1
1465,162,1
1465,244,1
1465,66,1
1465,65,1
1465,117,1
1466,67,1
1466,72,0
