student_id,problem_id,correct
1932,124,1
1932,274,1
1932,77,1
1932,153,1
1932,114,1
1933,11,1
1933,10,1
1933,28,1
1933,27,1
1933,302,0
1934,212,0
1934,114,1
1934,115,1
1934,116,1
1934,389,1
1934,8,1
1935,212,0
1935,262,1
1936,213,1
1936,112,1
1936,49,1
1936,38,1
1936,262,1
1936,62,1
1936,413,0
1936,274,1
1936,129,1
1936,130,1
1936,131,1
1936,311,1
1936,156,1
1936,350,0
1936,154,0
1936,150,1
1936,151,1
1936,330,0
1936,256,0
1936,428,1
1936,69,1
1936,407,1
1936,389,1
1936,465,0
1936,487,1
1936,430,0
1936,464,0
1937,129,1
1937,497,0
1937,186,0
1938,77,1
1938,69,1
1938,423,1
1938,38,1
1938,92,1
1938,190,0
1938,112,1
1938,85,1
1938,480,1
1938,481,1
1938,150,1
1938,151,1
1938,49,1
1939,273,0
1939,38,1
1939,286,1
1940,112,1
1940,199,0
1940,186,1
1940,150,1
1940,151,1
1940,153,1
1940,154,1
1940,173,0
1940,38,1
1940,92,1
1940,337,0
1940,138,0
1941,38,1
1941,92,1
1941,77,1
1941,112,1
1941,150,1
1941,151,1
1941,49,1
1941,491,1
1941,337,1
1941,153,1
1941,452,1
1941,341,1
1941,423,1
1941,173,1
1941,11,1
1941,10,1
1941,28,1
1941,27,1
1941,124,1
1941,84,0
1941,238,1
1941,526,0
1941,139,0
1941,384,0
1941,420,1
1941,212,0
1941,69,1
1941,154,1
1941,199,1
1941,273,1
1941,360,1
1941,286,1
1941,281,1
1941,274,1
1941,109,1
1941,391,1
1941,62,1
1941,271,1
1941,415,1
1941,262,1
1941,407,1
1941,226,1
1941,455,1
1941,413,1
1941,539,1
1941,8,1
1941,270,1
1942,274,1
1942,273,1
1942,262,1
1942,407,1
1942,38,1
1942,92,1
1942,270,1
1942,562,1
1942,226,1
1942,281,1
1942,77,1
1942,391,0
1942,455,0
1942,286,1
1942,14,1
1942,254,1
1942,424,0
1942,69,0
1942,423,1
1942,62,1
1943,281,1
1943,286,1
1944,262,1
1944,50,1
1944,61,1
1945,389,1
1945,465,1
1945,129,1
1945,320,1
1945,112,1
1945,85,1
1945,150,1
1945,49,1
1945,151,1
1945,491,1
1945,154,1
1945,153,1
1945,208,1
1945,204,1
1945,206,1
1945,366,1
1945,11,1
1945,10,1
1945,28,1
1945,231,1
1945,130,1
1945,131,1
1945,212,1
1945,213,1
1945,186,1
1945,14,1
1945,337,1
1945,360,0
1945,539,1
1946,262,1
1946,415,1
1946,454,1
1946,150,1
1946,112,1
1946,77,1
1946,49,1
1946,428,1
1946,8,1
1946,38,1
1946,455,1
1946,62,1
1946,48,1
1946,213,1
1946,423,1
1946,109,1
1946,151,1
1946,389,1
1946,274,1
1946,465,1
1946,337,0
1946,129,1
1946,131,1
1946,130,1
1946,11,1
1946,153,1
1946,10,1
1946,28,1
1946,316,0
1946,330,0
1946,384,0
1946,124,1
1946,360,0
1946,199,0
1946,92,1
1946,562,1
1946,254,1
1946,511,1
1946,69,1
1946,286,1
1946,290,1
1946,241,1
1946,189,0
1946,273,0
1947,273,0
1947,281,1
1947,295,0
1947,286,1
1948,11,1
1948,10,1
1948,112,1
1948,151,1
1948,150,1
1948,153,1
1948,28,1
1948,38,1
1948,389,1
1948,465,0
1949,38,1
1949,92,1
1949,112,1
1949,151,1
1949,150,1
1949,153,1
1949,154,1
1949,49,1
1949,491,1
1949,77,1
1949,173,1
1949,389,1
1949,465,1
1949,11,1
1949,10,1
1949,28,1
1949,27,0
1949,124,1
1949,85,0
1949,156,1
1949,192,0
1949,212,0
1949,213,0
1949,231,1
1949,204,1
1949,208,1
1949,199,1
1950,114,1
1950,115,1
1950,116,0
1950,11,0
1950,85,0
1950,212,0
1951,85,0
1951,77,1
1951,49,1
1951,350,0
1952,274,1
1952,281,1
1952,286,1
1953,114,1
1953,115,1
1953,116,1
1953,85,1
1953,11,1
1953,10,1
1953,28,1
1953,27,0
1953,124,1
1953,112,1
1953,150,1
1953,151,1
1953,173,0
1953,231,1
1953,190,0
1953,77,1
1953,215,0
1953,49,1
1953,153,1
1953,154,0
1953,420,1
1953,129,1
1953,130,1
1953,156,1
1953,192,1
1953,452,1
1953,324,0
1953,339,0
1953,480,1
1953,360,1
1953,204,1
1953,337,1
1953,341,1
1953,212,0
1953,213,1
1953,189,1
1953,466,1
1953,508,1
1953,206,1
1953,38,1
1953,92,1
1953,138,1
1953,526,0
1953,470,1
1953,208,1
1953,389,0
1953,274,1
1954,38,1
1954,92,1
1954,77,1
1954,238,1
1955,77,1
1955,38,1
1955,92,1
1956,112,1
1956,389,0
1956,150,0
1956,151,0
1956,156,1
1956,302,0
1956,38,1
1957,273,0
1957,286,0
1958,212,0
1958,213,1
1958,11,1
1958,10,0
1958,28,0
1958,38,1
1958,77,1
1958,92,1
1959,85,0
1959,215,1
1959,153,1
1959,11,1
1959,28,1
1959,10,1
1959,274,1
1959,465,0
1959,423,0
1959,129,1
1959,130,1
1959,131,1
1959,124,1
1959,385,1
1959,366,1
1959,384,1
1959,238,1
1959,38,1
1959,27,1
1959,77,1
1959,49,1
1959,491,1
1959,154,1
1959,69,1
1959,138,0
1959,84,0
1960,11,1
1960,167,0
1960,389,1
1960,114,1
1960,115,1
1960,116,0
1960,212,0
1960,420,1
1960,85,0
1960,208,0
1960,124,0
1960,130,1
1960,129,1
1960,131,1
1960,238,1
1960,153,0
1960,213,0
1960,330,0
1960,49,1
1960,350,0
1960,428,0
1960,286,0
1960,513,0
1961,38,1
1961,92,1
1961,77,1
1962,50,1
1962,61,1
1963,11,1
1963,10,1
1963,28,1
1963,27,1
1963,156,0
1963,114,1
1963,115,1
1963,116,1
1963,389,1
1963,85,0
1963,366,1
1963,49,1
1963,124,1
1963,238,1
1963,77,1
1963,38,1
1963,112,1
1963,150,1
1963,491,0
1963,92,1
1964,49,1
1964,350,0
1964,262,1
1965,49,1
1965,8,0
1965,428,1
1965,14,0
1966,281,1
1966,423,1
1967,420,1
1967,11,1
1967,38,1
1967,92,1
1967,112,1
1967,167,1
1967,150,1
1967,151,1
1967,153,1
1967,154,1
1967,274,1
1967,452,1
1967,337,1
1967,212,0
1967,114,1
1967,115,1
1967,116,1
1967,466,1
1967,508,1
1967,231,1
1967,215,0
1967,69,1
1967,423,1
1967,465,1
1967,389,1
1967,186,1
1967,470,1
1967,199,1
1967,200,1
1967,324,0
1967,77,1
1967,341,1
1967,85,1
1967,480,1
1967,481,1
1967,138,0
1967,339,1
1967,360,1
1967,109,1
1967,208,1
1967,206,1
1967,49,1
1967,491,1
1967,10,1
1967,28,1
1967,385,0
1967,366,1
1967,189,0
1967,27,1
1967,124,1
1967,238,1
1967,204,1
1967,526,1
1968,62,1
1968,112,1
1968,562,1
1969,38,1
1969,415,1
1969,454,1
1969,112,1
1969,150,1
1970,114,1
1970,115,1
1970,116,1
1970,112,1
1970,212,0
1970,213,0
1970,150,1
1970,11,1
1970,10,0
1970,28,1
1970,38,1
1970,92,1
1970,69,1
1970,274,1
1970,49,1
1970,154,0
1970,153,0
1970,151,1
1970,491,0
1970,428,1
1970,264,1
1970,62,1
1970,413,0
1970,281,0
1970,48,1
1970,455,0
1970,391,0
1971,11,1
1971,167,0
1971,85,0
1971,114,1
1971,115,1
1971,116,0
1971,92,0
1971,49,1
1971,112,1
1971,151,1
1971,10,1
1971,212,0
1971,213,0
1971,153,1
1971,154,0
1971,27,0
1972,38,1
1972,92,1
1972,190,1
1972,154,1
1972,262,1
1972,273,1
1973,112,1
1973,150,1
1973,151,1
1973,231,1
1973,215,1
1973,153,1
1973,38,1
1973,92,1
1974,62,1
1974,48,0
1974,213,1
1975,337,1
1975,330,1
1975,290,1
1975,114,1
1975,115,1
1975,116,1
1975,212,1
1976,430,0
1976,62,1
1976,413,1
1976,112,1
1976,150,1
1976,49,1
1976,428,1
1976,151,1
1976,350,0
1976,153,1
1976,208,0
1976,48,1
1976,204,1
1977,112,1
1977,38,1
1977,92,0
1977,85,0
1977,114,1
1977,115,1
1977,116,1
1977,212,0
1977,213,1
1977,11,1
1977,10,0
1977,28,0
1977,27,0
1978,77,1
1978,38,1
1978,85,0
1979,49,1
1979,154,1
1979,281,1
1979,286,1
1979,84,0
1979,139,0
1980,212,0
1980,213,0
1980,38,1
1980,92,0
1981,11,1
1981,124,1
1981,238,1
1981,129,1
1981,130,1
1981,131,1
1981,112,0
1981,156,1
1981,212,0
1981,213,0
1981,27,0
1981,428,1
1981,49,1
1981,254,0
1981,423,0
1981,256,0
1981,262,1
1981,38,0
1981,430,1
1982,38,1
1982,92,1
1982,11,1
1982,10,1
1982,28,1
1982,27,1
1982,77,1
1982,124,1
1983,85,0
1983,38,1
1984,262,1
1984,454,1
1984,112,1
1984,150,1
1984,49,1
1985,114,1
1985,115,1
1985,116,0
1985,360,0
1985,69,1
1985,270,1
1986,270,1
1986,262,1
1986,38,1
1986,92,1
1987,270,1
1987,38,1
1987,62,1
1987,112,1
1987,150,1
1987,190,1
1987,290,0
1987,92,1
1987,199,0
1987,129,1
1987,130,1
1987,131,1
1987,311,1
1987,151,1
1987,49,1
1987,428,0
1987,114,1
1987,115,1
1987,116,1
1987,212,1
1987,241,0
1987,262,1
1987,407,1
1987,204,1
1987,14,0
1988,139,0
1988,210,0
1988,204,1
1988,112,1
1988,49,1
1988,38,1
1988,153,1
1988,151,1
1988,11,1
1988,10,1
1988,28,1
1988,27,1
1988,77,1
1988,124,1
1988,150,1
1988,154,1
1988,337,1
1988,491,0
1988,92,1
1988,206,1
1988,129,1
1988,130,1
1988,131,1
1988,156,0
1988,173,0
1988,339,1
1988,69,0
1988,423,0
1988,186,0
1988,85,0
1989,77,1
1989,114,1
1989,115,1
1989,116,1
1989,212,1
1989,213,1
1989,85,0
1989,231,0
1990,38,1
1990,129,1
1990,130,1
1990,131,1
1990,156,1
1990,192,0
1990,212,0
1990,92,1
1990,213,1
1990,77,1
1990,231,0
1990,204,1
1990,320,0
1990,238,1
1990,85,0
1990,112,1
1991,38,1
1991,92,0
1991,49,1
1991,11,0
1991,48,1
1991,204,1
1992,262,1
1992,50,1
1993,154,0
1993,231,1
1993,114,1
1993,115,1
1993,116,1
1993,112,1
1993,150,1
1993,156,1
1993,192,1
1993,212,1
1993,213,1
1993,337,0
1993,190,1
1993,360,0
1993,341,0
1993,129,1
1994,212,1
1994,213,1
1994,11,1
1994,204,1
1994,208,1
1994,206,1
1994,114,1
1994,156,1
1994,192,1
1994,193,1
1994,195,1
1994,194,0
1994,190,0
1994,112,1
1994,150,1
1994,49,1
1994,151,1
1994,153,1
1994,154,1
1994,491,1
1995,92,0
1995,11,1
1995,10,1
1995,129,1
1995,130,1
1995,131,1
1995,114,1
1995,115,1
1995,116,0
1995,156,1
1995,38,1
1995,28,0
1995,27,0
1995,212,0
1995,124,1
1995,112,1
1995,151,1
1995,366,1
1995,154,0
1995,153,1
1995,213,0
1995,262,1
1995,49,1
1996,273,0
1996,286,1
1996,337,1
1996,341,1
1996,69,1
1996,424,1
1996,511,1
1996,423,1
1996,254,1
1996,274,1
1996,281,1
1997,270,0
1997,562,0
1997,61,1
1997,50,1
1998,190,0
1998,420,1
1998,339,1
1999,337,1
1999,341,1
1999,360,1
1999,281,1
2000,11,1
2000,10,0
2000,28,1
2000,92,1
2000,38,1
2000,526,0
2000,559,0
2000,452,0
2000,138,0
2000,27,0
2000,124,0
2001,49,1
2001,150,1
2001,212,0
2001,112,1
2001,77,1
2001,156,0
2001,129,1
2001,151,0
2001,114,1
2001,115,1
2001,116,0
2001,38,1
2001,92,1
2001,273,1
2002,212,0
2002,213,1
2002,85,0
2002,215,1
2002,156,1
2002,114,1
2002,115,1
2002,116,1
2002,38,1
2002,389,1
2002,204,1
2002,11,1
2002,10,1
2002,28,1
2002,27,0
2002,124,0
2002,192,1
2002,193,1
2002,428,1
2002,262,1
2003,389,1
2003,208,1
2003,212,1
2003,213,1
2003,215,1
2003,38,1
2003,92,1
2003,77,1
2003,204,1
2003,114,1
2003,115,1
2003,116,1
2003,466,1
2003,508,1
2003,206,1
2003,10,1
2003,11,1
2003,156,1
2003,262,1
2003,192,1
2003,193,1
2003,407,1
2003,14,1
2004,389,1
2004,262,1
2004,186,0
2004,129,1
2004,130,1
2004,131,1
2004,311,1
2004,48,1
2004,38,1
2004,212,0
2004,114,1
2004,115,1
2004,116,1
2004,61,1
2004,50,1
2005,38,1
2005,92,1
2005,389,1
2005,273,1
2005,11,1
2005,10,0
2005,28,1
2005,27,0
2005,124,1
2005,238,1
2005,199,1
2005,200,0
2005,112,1
2005,151,1
2005,129,1
2005,130,1
2005,131,1
2005,156,0
2005,153,1
2005,154,1
2005,311,0
2005,186,1
2006,77,1
2006,38,1
2006,92,1
2006,262,1
2006,273,1
2007,420,1
2007,38,1
2008,77,1
2008,38,1
2008,92,1
2008,112,1
2008,11,1
2008,10,1
2008,28,1
2008,27,1
2008,85,1
2008,480,1
2008,481,1
2008,150,1
2008,151,1
2008,337,1
2008,49,1
2008,274,1
2008,423,1
2008,109,1
2008,153,1
2008,491,1
2008,154,1
2008,69,1
2008,238,1
2008,62,1
2008,61,1
2008,50,1
2009,112,1
2009,11,1
2009,151,1
2009,150,1
2009,129,1
2009,130,1
2009,131,1
2009,114,1
2009,115,1
2009,116,0
2009,49,0
2009,213,0
2009,561,0
2009,156,0
2009,238,0
2009,92,0
2009,38,0
2009,10,1
2010,256,0
2010,424,1
2010,274,1
2010,109,1
2010,38,1
2010,92,1
2010,562,1
2010,270,1
2010,350,1
2010,226,1
2010,62,1
2010,112,1
2010,48,1
2010,154,0
2011,186,0
2011,61,1
2011,50,1
2011,273,1
2012,8,0
2012,10,1
2012,11,1
2012,27,1
2012,28,0
2012,389,1
2012,431,0
2012,430,0
2012,153,1
2012,290,0
2012,424,1
2013,114,1
2013,115,1
2013,116,0
2014,38,1
2014,92,1
2014,77,1
2014,69,1
2015,231,0
2015,156,0
2015,38,1
2015,204,1
2016,114,1
2016,115,1
2016,116,0
2016,424,1
2016,423,1
2016,77,1
2016,38,1
2016,212,1
2016,151,1
2016,48,1
2016,204,0
2016,62,1
2016,109,0
2016,112,1
2016,150,1
2017,77,1
2017,38,1
2017,92,1
2018,77,1
2018,262,1
2018,407,1
2018,38,1
2018,92,1
2018,270,1
2018,562,1
2018,226,1
2018,455,1
2018,273,1
2018,286,1
2018,391,1
2018,337,1
2018,468,1
2018,360,1
2018,341,1
2018,281,1
2018,339,1
2018,374,1
2018,324,1
2018,62,1
2018,112,1
2018,350,1
2018,48,1
2018,499,1
2018,129,1
2018,130,1
2018,131,1
2018,311,1
2018,290,0
2018,320,1
2018,186,1
2019,273,1
2019,337,1
2019,262,1
2019,407,1
2019,38,1
2019,92,1
2019,77,1
2019,62,1
2019,112,1
2019,48,1
2019,499,1
2019,302,0
2019,286,1
2019,413,1
2019,8,1
2019,129,1
2019,131,1
2019,311,1
2019,130,1
2019,114,1
2019,115,1
2019,116,1
2019,241,1
2019,156,1
2019,468,1
2019,226,1
2019,27,1
2019,200,1
2019,61,1
2019,50,1
2020,27,0
2020,130,1
2020,129,1
2020,153,1
2020,11,1
2020,10,0
2020,28,0
2021,112,1
2021,151,1
2021,153,1
2021,154,1
2021,38,1
2021,92,1
2021,212,0
2021,150,1
2021,49,1
2021,491,1
2021,213,1
2021,238,1
2021,215,1
2021,114,1
2021,115,1
2021,116,1
2021,466,1
2021,508,1
2022,38,1
2022,92,0
2022,85,0
2022,212,0
2022,213,1
2022,491,0
2022,69,1
2022,11,0
2022,10,0
2022,28,1
2022,27,0
2022,124,1
2023,38,1
2023,92,1
2023,156,1
2023,192,1
2023,190,0
2023,271,1
2023,273,0
2023,77,1
2023,339,1
2023,186,0
2023,337,1
2023,360,1
2023,341,1
2023,281,1
2023,330,0
2024,112,1
2024,151,1
2024,150,1
2024,153,1
2024,154,1
2024,77,1
2024,38,1
2024,92,1
2024,389,1
2024,465,1
2024,69,1
2024,274,1
2024,109,1
2024,231,1
2024,10,1
2024,49,1
2024,491,1
2024,204,1
2024,206,0
2024,452,1
2024,28,1
2024,11,1
2024,186,0
2024,212,0
2024,213,1
2024,129,1
2024,130,1
2024,131,1
2025,38,1
2025,231,0
2025,92,1
2025,583,0
2025,77,1
2025,238,1
2025,204,1
2025,389,1
2025,129,1
2025,131,1
2025,130,1
2025,153,1
2025,465,1
2025,114,1
2025,115,1
2025,116,1
2025,466,0
2025,508,1
2025,215,1
2025,112,1
2025,151,1
2025,154,0
2025,206,1
2025,11,1
2025,10,1
2025,28,1
2026,112,1
2026,114,1
2026,115,1
2026,116,1
2026,389,1
2026,156,1
2026,192,1
2026,212,0
2026,129,1
2026,85,1
2026,480,1
2026,77,1
2026,38,1
2026,92,1
2027,270,1
2027,62,1
2027,112,0
2027,350,1
2027,48,1
2027,499,0
2028,85,1
2028,480,1
2028,481,1
2028,212,1
2028,213,1
2028,389,1
2028,465,0
2028,231,1
2028,215,0
2028,49,1
2028,150,1
2028,151,1
2028,112,1
2028,153,1
2028,491,1
2028,92,1
2028,38,1
2028,154,1
2028,69,1
2028,11,1
2028,10,1
2028,366,1
2028,138,1
2028,271,1
2028,273,1
2028,286,0
2028,241,1
2028,262,1
2029,11,1
2029,10,0
2029,38,1
2029,28,0
2029,151,1
2029,49,1
2029,27,0
2029,212,0
2029,213,0
2030,389,1
2030,38,1
2030,11,0
2030,156,0
2030,420,1
2030,129,0
2030,231,0
2030,92,1
2030,77,1
2030,69,1
2030,190,0
2030,423,0
2031,173,0
2031,112,1
2031,153,0
2031,423,0
2031,38,1
2031,92,0
2031,452,1
2031,420,1
2031,295,0
2032,69,1
2032,38,1
2032,92,1
2032,129,1
2032,130,1
2032,131,1
2032,238,1
2032,231,0
2032,124,1
2032,77,1
2032,215,1
2032,153,1
2032,10,1
2032,11,1
2032,28,0
2032,389,1
2032,156,0
2032,415,1
2032,49,1
2032,27,1
2032,213,1
2032,212,0
2032,465,0
2032,423,1
2032,62,1
2032,150,1
2032,112,1
2032,151,1
2032,350,1
2032,455,1
2032,262,1
2032,256,0
2032,496,1
2032,330,0
2032,452,1
2032,391,0
2032,311,0
2032,428,1
2032,430,1
2032,154,0
2032,50,1
2032,61,1
2033,559,0
2033,38,1
2033,112,1
2033,231,1
2033,274,1
2033,138,0
2033,337,0
2033,341,0
2033,420,1
2034,114,1
2034,115,1
2034,116,0
2035,114,1
2035,115,1
2035,116,1
2035,11,1
2035,156,1
2035,85,1
2035,212,0
2035,231,1
2035,389,0
2035,213,1
2036,190,0
2036,69,0
2036,423,0
2036,424,0
2036,11,1
2036,153,1
2037,38,1
2037,109,1
2037,114,1
2037,115,1
2037,116,1
2037,213,0
2037,92,0
2037,69,0
2037,85,0
2037,49,1
2037,212,0
2037,124,0
2037,10,0
2037,11,1
2037,27,0
2037,28,0
2037,204,1
2037,129,1
2037,112,1
2037,389,0
2037,238,0
2037,465,0
2037,274,0
2037,61,1
2037,50,1
2038,270,1
2038,562,1
2038,10,1
2038,27,1
2038,112,1
2038,465,0
2038,215,1
2038,62,1
2038,150,1
2038,11,1
2038,281,0
2038,49,1
2038,350,1
2038,154,0
2038,85,1
2038,153,1
2038,28,1
2038,138,0
2038,131,1
2038,129,1
2038,130,1
2038,311,1
2038,204,1
2038,114,1
2038,115,1
2038,116,0
2038,497,0
2038,366,1
2038,213,1
2038,77,1
2038,424,1
2038,69,1
2038,430,0
2039,389,1
2039,154,0
2039,85,0
2039,114,1
2039,115,1
2039,116,0
2040,212,0
2040,213,1
2040,231,1
2040,420,1
2040,208,1
2040,204,1
2040,114,1
2040,115,1
2040,116,1
2040,466,0
2040,508,1
2040,215,1
2040,129,1
2040,131,1
2040,130,1
2040,476,1
2040,85,1
2041,8,0
2041,14,1
2041,212,0
2041,389,0
2041,69,1
2041,455,1
2041,262,1
2041,384,0
2041,38,1
2042,38,1
2042,92,1
2042,77,1
2042,129,1
2042,130,1
2042,131,1
2042,238,1
2042,273,1
2043,38,1
2043,92,1
2043,69,1
2043,138,0
2043,11,1
2043,167,1
2043,151,1
2043,153,1
2043,112,1
2043,150,1
2043,154,1
2043,389,1
2043,423,1
2043,274,1
2043,114,1
2043,115,1
2043,116,1
2044,124,1
2044,384,0
2044,190,0
2044,130,1
2044,129,1
2044,131,1
2044,85,1
2044,49,1
2044,11,1
2044,151,1
2044,156,0
2044,213,1
2044,212,0
2044,420,1
2044,10,1
2044,302,0
2044,491,0
2044,153,1
2044,112,1
2044,150,1
2044,154,0
2044,38,1
2044,366,1
2044,139,0
2045,114,1
2045,115,1
2045,116,1
2045,85,0
2045,38,1
2045,212,1
2045,213,1
2045,231,0
2045,204,1
2045,262,1
2045,190,0
2045,92,1
2046,38,1
2046,92,1
2046,77,1
2046,173,0
2046,238,1
2046,199,0
2046,337,0
2047,124,0
2047,112,1
2048,85,0
2048,11,1
2049,389,1
2049,62,1
2049,150,1
2049,112,1
2049,124,0
2049,27,0
2049,129,1
2049,130,1
2049,131,1
2049,311,0
2049,465,0
2049,330,0
2050,38,1
2050,92,1
2050,77,1
2050,156,1
2050,112,1
2050,350,1
2050,151,1
2050,192,0
2050,129,1
2050,130,1
2050,131,1
2050,62,1
2050,150,0
2050,48,0
2050,499,0
2050,311,0
2051,38,1
2051,92,1
2051,112,1
2051,337,0
2051,150,1
2051,389,1
2051,465,1
2051,151,1
2051,11,1
2051,167,1
2051,153,1
2051,154,1
2051,208,1
2051,204,1
2051,206,1
2051,69,1
2051,423,1
2051,85,1
2051,480,1
2051,481,1
2051,231,1
2051,109,1
2051,274,1
2051,215,1
2051,212,1
2051,213,1
2051,114,1
2051,115,1
2051,116,1
2051,466,1
2051,508,1
2051,199,1
2051,200,1
2051,339,1
2051,452,0
2051,138,0
2051,550,0
2051,217,0
2051,420,1
2051,470,1
2051,156,1
2051,192,1
2051,193,1
2051,195,1
2051,129,1
2051,194,1
2052,389,0
2052,112,1
2052,156,0
2052,85,0
2052,129,1
2052,130,1
2052,131,1
2052,231,0
2052,212,0
2052,213,0
2052,190,0
2052,62,1
2052,350,0
2052,48,1
2052,497,0
2052,138,0
2053,77,0
2053,112,1
2053,150,0
2053,454,1
2053,129,1
2053,130,1
2053,131,1
2053,212,1
2053,413,0
2053,428,1
2053,264,0
2053,49,1
2053,8,0
2053,320,0
2053,69,0
2054,62,1
2054,112,0
2054,350,0
2054,48,1
2054,262,1
2054,139,0
2054,212,0
2054,11,1
2054,430,1
2054,61,1
2054,50,1
2055,286,0
2055,330,0
2055,273,1
2056,281,1
2056,138,0
2056,286,1
2056,49,1
2057,112,1
2057,151,1
2057,38,1
2057,92,1
2057,150,1
2057,153,1
2057,129,1
2057,85,0
2057,69,1
2057,11,1
2057,167,1
2057,231,0
2057,114,1
2057,115,1
2057,116,1
2057,190,0
2057,204,1
2057,389,1
2057,465,1
2057,212,1
2057,213,1
2057,138,0
2057,423,0
2057,210,0
2057,274,1
2057,519,0
2057,109,1
2057,10,0
2057,28,1
2057,27,0
2057,124,1
2057,77,1
2057,238,1
2058,124,1
2058,384,0
2058,38,1
2058,238,1
2058,27,1
2058,77,1
2058,92,1
2059,38,1
2059,77,1
2059,85,0
2060,77,1
2060,476,0
2061,49,1
2061,112,1
2061,150,1
2061,454,1
2061,62,1
2061,92,1
2062,129,1
2062,131,1
2062,130,1
2062,366,1
2062,389,1
2062,153,0
2062,465,0
2062,38,1
2062,238,1
2062,151,1
2062,49,1
2062,491,0
2063,38,1
2063,92,1
2064,11,1
2064,10,1
2064,28,1
2064,27,0
2064,129,1
2064,130,1
2064,131,1
2064,85,0
2064,231,0
2064,84,0
2065,420,0
2065,212,0
2065,213,0
2065,199,0
2065,200,0
2065,11,0
2065,10,0
2065,28,0
2065,470,0
2065,156,0
2065,27,0
2065,124,0
2065,192,0
2065,526,0
2065,316,0
2065,49,0
2065,151,0
2065,150,0
2065,303,0
2065,481,0
2065,173,0
2066,11,1
2066,10,0
2066,28,1
2066,27,1
2066,124,0
2066,114,1
2066,115,1
2066,116,1
2066,466,0
2066,77,1
2066,38,1
2066,151,1
2066,92,1
2066,238,1
2066,139,1
2066,231,0
2066,273,0
2066,281,1
2066,360,1
2067,339,1
2067,374,1
2068,262,1
2068,38,0
2068,281,1
2068,424,0
2068,61,1
2068,50,1
2069,49,1
2069,62,1
2069,112,0
2069,350,0
2069,48,0
2069,154,0
2069,499,0
2069,430,0
2070,424,1
2070,274,1
2070,423,1
2070,129,1
2070,130,1
2070,131,1
2070,11,1
2070,109,1
2070,430,1
2070,262,1
2070,311,1
2070,213,0
2070,10,1
2070,28,1
2070,27,0
2070,428,1
2071,212,0
2071,213,1
2071,302,0
2071,62,1
2071,112,1
2071,350,0
2071,48,1
2071,499,0
2071,415,0
2071,226,1
2071,49,1
2071,454,1
2071,150,1
2071,528,0
2071,138,0
2071,69,1
2071,153,0
2071,204,1
2071,241,0
2072,38,1
2072,92,1
2072,156,1
2073,62,1
2073,38,1
2073,337,0
2073,124,0
2073,262,1
2073,407,1
2073,320,0
2073,213,1
2073,129,1
2073,130,1
2073,131,1
2073,311,1
2073,85,0
2073,92,0
2073,556,0
2073,389,1
2073,420,1
2073,14,0
2074,129,1
2074,130,1
2074,131,1
2074,10,1
2074,11,1
2074,114,0
2074,115,1
2074,116,0
2074,212,0
2075,173,0
2075,199,1
2075,11,1
2075,10,1
2075,28,1
2075,38,1
2075,77,1
2075,92,1
2075,238,1
2075,271,1
2075,273,1
2075,407,1
2075,262,1
2075,226,1
2075,339,1
2075,455,1
2075,286,1
2075,415,1
2075,270,1
2075,562,1
2075,374,1
2075,391,1
2075,69,1
2075,423,1
2075,511,1
2075,424,1
2075,62,1
2075,413,1
2075,274,1
2075,112,1
2075,539,1
2075,337,1
2075,341,1
2075,154,1
2075,49,1
2075,428,1
2075,385,1
2075,366,1
2075,496,1
2075,109,1
2075,186,1
2075,362,1
2075,150,1
2075,151,1
2075,153,1
2075,8,1
2075,350,1
2075,571,1
2075,264,0
2075,48,1
2075,84,0
2075,129,1
2075,130,1
2075,131,1
2075,138,1
2075,200,1
2075,254,1
2075,213,1
2075,27,1
2075,460,1
2075,360,1
2075,124,1
2075,311,0
2075,478,1
2075,156,1
2075,204,1
2075,476,1
2075,499,1
2075,389,1
2075,231,1
2075,281,1
2075,208,0
2075,50,1
2075,61,1
2075,256,1
2075,330,1
2075,452,1
2076,38,1
2076,92,1
2076,129,1
2076,130,1
2076,131,1
2076,389,1
2076,212,1
2076,213,1
2076,156,0
2076,124,1
2076,49,1
2076,114,1
2076,115,1
2076,116,1
2076,231,0
2076,77,1
2076,112,1
2076,151,1
2076,150,0
2076,153,1
2076,154,0
2076,465,1
2076,11,1
2076,204,1
2076,27,0
2076,85,1
2076,491,0
2077,262,1
2077,389,0
2077,49,1
2077,428,1
2077,154,0
2078,262,1
2078,153,1
2078,10,1
2078,28,1
2078,11,1
2078,366,0
2079,271,1
2079,273,1
2079,420,1
2079,138,0
2079,470,1
2079,256,0
2080,112,1
2080,151,1
2080,153,1
2080,154,1
2080,150,1
2080,49,1
2080,491,1
2080,559,0
2080,114,1
2080,115,1
2080,116,1
2080,189,0
2080,11,1
2080,10,1
2080,28,1
2080,27,1
2080,124,1
2080,77,1
2080,38,1
2080,85,1
2080,480,1
2080,481,1
2080,92,1
2080,129,1
2080,465,1
2080,190,0
2080,215,1
2080,273,1
2080,337,1
2080,341,1
2080,286,1
2080,238,1
2080,360,1
2080,281,1
2080,271,1
2080,561,0
2080,208,1
2080,204,1
2080,206,1
2080,320,1
2080,466,1
2080,508,1
2080,241,1
2080,391,1
2080,62,1
2080,415,1
2080,69,1
2080,350,1
2080,210,1
2080,231,1
2080,131,1
2080,130,1
2080,199,0
2081,112,1
2081,151,1
2081,150,1
2081,153,1
2081,129,1
